"id","factura_id","fecha","monto","metodo","nota","created_at"
635,421,"2026-01-09",1069000,"Efectivo",,"2026-01-09T20:51:05.069264+00:00"
637,98,"2026-01-10",200000,"Efectivo",,"2026-01-10T18:03:27.973807+00:00"
638,238,"2026-01-10",296000,"Efectivo",,"2026-01-10T20:02:52.590024+00:00"
639,354,"2026-01-10",204000,"Efectivo",,"2026-01-10T20:03:20.017848+00:00"
640,71,"2026-01-15",560000,"Efectivo",,"2026-01-15T19:54:48.900919+00:00"
641,166,"2026-01-15",440000,"Efectivo",,"2026-01-15T19:55:23.37297+00:00"
642,254,"2026-01-15",204000,"Efectivo",,"2026-01-15T20:25:20.205686+00:00"
643,185,"2026-01-15",373800,"Efectivo",,"2026-01-15T20:59:45.816365+00:00"
644,225,"2026-01-15",97000,"Efectivo","Devolvió. ","2026-01-15T21:02:27.059171+00:00"
594,146,"2025-12-20",350000,"Transferencia",,"2025-12-20T21:01:21.903871+00:00"
646,146,"2026-01-15",350000,"Transferencia",,"2026-01-15T21:52:51.755007+00:00"
647,377,"2026-01-15",181600,"Efectivo",,"2026-01-15T22:27:25.200753+00:00"
648,142,"2026-01-01",288000,"Transferencia",,"2026-01-16T21:21:58.871953+00:00"
649,143,"2026-01-01",1056000,"Efectivo",,"2026-01-16T21:22:41.182517+00:00"
650,101,"2026-01-01",736000,"Efectivo",,"2026-01-16T21:23:25.357231+00:00"
651,147,"2026-01-01",560000,"Efectivo",,"2026-01-16T21:23:57.336228+00:00"
652,170,"2026-01-16",500000,"Efectivo",,"2026-01-16T21:26:36.996113+00:00"
653,60,"2026-01-16",100000,"Efectivo",,"2026-01-16T21:34:36.188038+00:00"
654,264,"2026-01-16",242000,"Efectivo",,"2026-01-16T22:13:40.043869+00:00"
655,242,"2026-01-16",164000,"Efectivo",,"2026-01-16T22:17:22.096676+00:00"
656,252,"2026-01-16",336000,"Efectivo",,"2026-01-16T22:17:56.00199+00:00"
657,205,"2026-01-16",295000,"Efectivo",,"2026-01-16T23:08:59.258675+00:00"
658,269,"2025-12-26",81000,"Efectivo",,"2026-01-16T23:10:41.802997+00:00"
659,300,"2026-01-16",528000,"Efectivo",,"2026-01-16T23:19:53.667966+00:00"
660,292,"2026-01-17",70000,"Efectivo",,"2026-01-17T21:09:46.225913+00:00"
661,102,"2026-01-17",150000,"Efectivo",,"2026-01-17T21:28:00.85865+00:00"
662,410,"2025-12-18",1000000,"Efectivo",,"2026-01-17T21:36:31.248723+00:00"
663,410,"2026-01-17",756000,"Efectivo",,"2026-01-17T21:36:39.781066+00:00"
664,305,"2026-01-17",200000,"Efectivo",,"2026-01-17T21:56:25.058253+00:00"
665,417,"2026-01-17",350000,"Efectivo",,"2026-01-17T22:18:46.324597+00:00"
666,315,"2026-01-17",650000,"Efectivo",,"2026-01-17T22:41:24.936652+00:00"
645,225,"2026-01-15",627000,"Efectivo",,"2026-01-15T21:02:40.136143+00:00"
668,152,"2025-01-19",24000,"Efectivo",,"2026-01-19T23:21:28.425062+00:00"
670,440,"2026-01-20",264000,"Otro","Devolución. Tío nacho","2026-01-20T20:48:52.662124+00:00"
671,305,"2026-01-20",200000,"Efectivo",,"2026-01-20T21:52:26.506368+00:00"
672,164,"2026-01-20",316000,"Efectivo",,"2026-01-20T22:44:08.714017+00:00"
673,170,"2026-01-20",210000,"Transferencia",,"2026-01-20T22:55:18.335009+00:00"
674,170,"2026-01-20",106000,"Efectivo",,"2026-01-20T22:56:31.391861+00:00"
675,60,"2026-01-20",100000,"Efectivo",,"2026-01-20T23:09:14.673996+00:00"
676,54,"2026-01-21",300000,"Efectivo",,"2026-01-21T18:29:50.752323+00:00"
677,54,"2026-01-21",330000,"Efectivo",,"2026-01-21T19:16:48.261338+00:00"
678,409,"2026-01-21",432000,"Efectivo",,"2026-01-21T20:28:04.607312+00:00"
679,288,"2026-01-21",500000,"Transferencia","Llave","2026-01-21T20:52:15.791535+00:00"
680,288,"2026-01-21",76000,"Efectivo",,"2026-01-21T20:52:26.137571+00:00"
681,315,"2026-01-21",1000000,"Efectivo",,"2026-01-21T21:28:45.27946+00:00"
682,362,"2026-01-21",200000,"Efectivo",,"2026-01-21T21:35:31.977508+00:00"
683,372,"2025-12-16",358000,"Efectivo",,"2026-01-21T21:38:20.619221+00:00"
684,192,"2026-01-21",100000,"Efectivo",,"2026-01-21T21:47:52.898098+00:00"
685,447,"2026-01-21",2753000,"Efectivo",,"2026-01-21T21:50:28.675315+00:00"
686,446,"2026-01-21",138000,"Efectivo",,"2026-01-21T21:51:26.022421+00:00"
687,383,"2026-01-21",100000,"Efectivo",,"2026-01-21T22:10:37.021127+00:00"
688,393,"2026-01-21",208000,"Efectivo",,"2026-01-21T22:13:07.323799+00:00"
689,396,"2026-01-21",1000000,"Efectivo",,"2026-01-21T22:24:34.207958+00:00"
690,444,"2026-01-22",120000,"Efectivo",,"2026-01-22T12:06:20.138267+00:00"
691,449,"2026-01-22",192000,"Efectivo",,"2026-01-22T12:06:48.702163+00:00"
692,450,"2026-01-22",888000,"Efectivo",,"2026-01-22T12:07:32.158278+00:00"
693,485,"2026-01-22",51000,"Efectivo",,"2026-01-22T13:51:38.254198+00:00"
694,463,"2026-01-23",528000,"Efectivo",,"2026-01-23T01:24:56.635474+00:00"
695,481,"2026-01-23",576000,"Efectivo",,"2026-01-23T01:27:29.603547+00:00"
696,7,"2025-12-30",10500,"Efectivo",,"2026-01-23T19:54:43.465135+00:00"
697,7,"2026-01-23",900000,"Efectivo",,"2026-01-23T19:54:59.140411+00:00"
698,127,"2026-01-23",240000,"Efectivo",,"2026-01-23T20:44:05.463125+00:00"
699,243,"2026-01-23",150000,"Efectivo",,"2026-01-23T20:55:44.746036+00:00"
700,305,"2026-01-23",186000,"Efectivo",,"2026-01-23T21:08:56.679846+00:00"
701,303,"2026-01-23",41000,"Efectivo",,"2026-01-23T22:02:59.331802+00:00"
702,310,"2026-01-23",324000,"Efectivo",,"2026-01-23T22:03:56.029592+00:00"
703,226,"2026-01-22",250000,"Efectivo",,"2026-01-23T22:11:34.279327+00:00"
704,180,"2026-01-23",400,"Efectivo",,"2026-01-23T22:14:30.270331+00:00"
705,354,"2026-01-23",17600,"Efectivo",,"2026-01-26T19:41:32.571663+00:00"
706,395,"2026-01-23",124000,"Transferencia",,"2026-01-26T19:42:18.174289+00:00"
707,287,"2026-01-26",288000,"Efectivo",,"2026-01-26T19:56:14.755342+00:00"
708,295,"2026-01-26",250000,"Efectivo",,"2026-01-26T19:57:39.965727+00:00"
709,55,"2026-01-26",200000,"Efectivo",,"2026-01-26T20:02:29.728367+00:00"
710,292,"2026-01-26",100000,"Efectivo",,"2026-01-26T20:51:25.271409+00:00"
711,292,"2026-01-18",70000,"Efectivo",,"2026-01-26T20:52:35.435671+00:00"
712,350,"2026-01-26",150000,"Efectivo",,"2026-01-26T21:04:30.736705+00:00"
713,146,"2026-01-22",200000,"Efectivo",,"2026-01-26T21:11:18.268151+00:00"
714,146,"2026-01-26",195000,"Efectivo",,"2026-01-26T21:12:42.736156+00:00"
715,303,"2026-01-26",199000,"Efectivo",,"2026-01-26T21:29:46.073366+00:00"
716,307,"2026-01-08",300000,"Efectivo",,"2026-01-26T21:35:18.473622+00:00"
717,307,"2026-01-26",970000,"Efectivo",,"2026-01-26T21:35:37.393991+00:00"
718,329,"2026-01-26",30000,"Efectivo",,"2026-01-26T21:37:06.616804+00:00"
719,285,"2026-01-27",276000,"Efectivo",,"2026-01-27T19:39:31.018498+00:00"
720,225,"2026-01-27",500000,"Efectivo",,"2026-01-27T21:17:10.242869+00:00"
721,306,"2026-01-27",200000,"Efectivo",,"2026-01-27T21:24:45.701371+00:00"
722,374,"2026-01-16",90000,"Efectivo",,"2026-01-27T21:41:39.820518+00:00"
723,374,"2026-01-27",389952,"Efectivo",,"2026-01-27T21:43:18.103812+00:00"
724,519,"2026-01-28",373000,"Efectivo",,"2026-01-28T17:32:27.176412+00:00"
725,248,"2026-01-09",300000,"Efectivo",,"2026-01-28T20:18:40.746021+00:00"
726,248,"2026-01-28",300000,"Efectivo",,"2026-01-28T20:18:51.168651+00:00"
727,243,"2026-01-28",100000,"Efectivo",,"2026-01-28T20:34:35.007565+00:00"
728,160,"2026-01-28",500000,"Efectivo",,"2026-01-28T20:47:11.64862+00:00"
729,223,"2026-01-28",171336,"Efectivo",,"2026-01-28T21:22:58.451223+00:00"
730,216,"2026-01-21",200000,"Efectivo",,"2026-01-29T20:28:22.568199+00:00"
731,216,"2026-01-29",201000,"Efectivo",,"2026-01-29T20:28:34.835422+00:00"
732,401,"2026-01-29",200000,"Efectivo",,"2026-01-29T20:38:54.405201+00:00"
733,158,"2026-01-29",250000,"Efectivo",,"2026-01-29T20:42:09.311338+00:00"
734,396,"2026-01-29",1000000,"Efectivo",,"2026-01-29T20:51:07.073931+00:00"
735,455,"2026-01-30",235600,"Efectivo",,"2026-01-30T18:25:32.300673+00:00"
736,488,"2026-01-30",91000,"Efectivo",,"2026-01-30T18:26:26.080605+00:00"
737,501,"2026-01-30",196392,"Efectivo",,"2026-01-30T18:27:14.742587+00:00"
738,514,"2026-01-30",474000,"Efectivo",,"2026-01-30T18:27:51.061733+00:00"
739,525,"2026-01-30",444000,"Efectivo",,"2026-01-30T20:38:30.423702+00:00"
740,371,"2026-01-30",371,"Efectivo",,"2026-01-30T21:19:56.678639+00:00"
741,371,"2026-01-30",619629,"Efectivo",,"2026-01-30T21:20:29.483032+00:00"
742,175,"2026-01-30",500000,"Efectivo",,"2026-01-30T21:27:28.243736+00:00"
743,18,"2026-01-30",285000,"Efectivo",,"2026-01-30T21:36:58.437513+00:00"
744,362,"2026-01-30",300000,"Efectivo",,"2026-01-30T21:47:18.536676+00:00"
745,362,"2026-01-30",26000,"Efectivo",,"2026-01-30T21:48:54.710549+00:00"
746,102,"2026-01-30",100000,"Efectivo",,"2026-01-30T22:05:25.977994+00:00"
747,413,"2026-01-30",200000,"Efectivo",,"2026-01-30T22:27:38.167267+00:00"
748,332,"2026-01-30",250000,"Efectivo",,"2026-01-30T22:31:10.338231+00:00"
749,232,"2026-01-30",348000,"Efectivo",,"2026-01-30T22:56:44.865878+00:00"
750,315,"2026-01-30",186400,"Efectivo",,"2026-01-30T23:13:03.618825+00:00"
757,60,"2026-01-31",400,"Efectivo",,"2026-01-31T18:53:28.924263+00:00"
758,60,"2026-01-31",400,"Efectivo",,"2026-01-31T18:54:19.52228+00:00"
759,415,"2026-01-31",120000,"Transferencia",,"2026-01-31T21:33:59.165693+00:00"
760,415,"2026-01-31",20000,"Efectivo",,"2026-01-31T21:35:06.340301+00:00"
761,158,"2026-01-31",230000,"Efectivo",,"2026-01-31T21:36:22.954456+00:00"
762,383,"2026-01-31",116000,"Efectivo",,"2026-01-31T21:44:43.180876+00:00"
763,292,"2026-01-31",70000,"Efectivo",,"2026-01-31T21:51:21.801561+00:00"
764,191,"2026-01-31",200000,"Efectivo",,"2026-01-31T22:30:41.371936+00:00"
765,391,"2026-01-31",300000,"Efectivo",,"2026-01-31T22:41:08.444264+00:00"
766,166,"2026-01-31",1510000,"Efectivo",,"2026-01-31T23:18:22.640768+00:00"
767,537,"2026-02-02",1513008,"Efectivo","Factura cancelada","2026-02-02T15:10:15.633585+00:00"
768,398,"2026-02-02",1000000,"Efectivo",,"2026-02-02T21:44:46.387913+00:00"
769,546,"2026-02-03",8058000,"Efectivo",,"2026-02-03T13:11:47.72481+00:00"
770,545,"2026-02-03",2040000,"Efectivo",,"2026-02-03T13:12:51.874441+00:00"
771,544,"2026-02-03",5100000,"Efectivo",,"2026-02-03T13:13:28.766245+00:00"
772,547,"2026-02-03",2040000,"Efectivo",,"2026-02-03T14:09:15.865982+00:00"
773,548,"2026-02-03",2550000,"Efectivo",,"2026-02-03T14:11:14.385541+00:00"
774,556,"2026-02-03",720000,"Efectivo",,"2026-02-03T20:48:10.449135+00:00"
775,533,"2026-02-03",240000,"Otro","Se descuenta. 20  paquetes de Kotes solo eran. 40 unidades ","2026-02-03T20:50:50.855753+00:00"
776,482,"2026-02-03",236000,"Efectivo",,"2026-02-03T21:36:33.761213+00:00"
777,7,"2026-02-03",649500,"Efectivo",,"2026-02-03T21:52:42.749182+00:00"
778,168,"2026-02-03",1382500,"Transferencia",,"2026-02-03T21:54:09.441574+00:00"
779,236,"2026-02-03",464000,"Efectivo",,"2026-02-03T21:54:48.668116+00:00"
780,339,"2026-02-03",380000,"Transferencia",,"2026-02-03T21:55:27.713175+00:00"
781,391,"2026-02-03",200000,"Efectivo",,"2026-02-03T22:08:44.725763+00:00"
782,225,"2026-01-27",574500,"Efectivo",,"2026-02-04T20:41:03.660874+00:00"
783,225,"2026-02-04",204000,"Efectivo",,"2026-02-04T20:41:24.794772+00:00"
784,255,"2026-02-04",503709,"Transferencia",,"2026-02-04T20:42:09.786225+00:00"
785,255,"2026-02-04",360291,"Efectivo",,"2026-02-04T20:42:32.289825+00:00"
786,540,"2026-02-04",285000,"Efectivo",,"2026-02-04T21:07:05.142458+00:00"
787,216,"2026-02-04",170000,"Efectivo",,"2026-02-04T22:17:34.98646+00:00"
788,175,"2026-02-04",500000,"Efectivo",,"2026-02-04T22:48:06.03678+00:00"
789,55,"2026-01-27",300000,"Efectivo",,"2026-02-04T23:03:58.924641+00:00"
790,55,"2026-02-04",300000,"Efectivo",,"2026-02-04T23:04:15.759221+00:00"
791,396,"2026-02-04",1000000,"Efectivo",,"2026-02-04T23:08:43.73418+00:00"
792,594,"2026-02-06",3864000,"Efectivo",,"2026-02-06T13:39:46.475542+00:00"
793,595,"2026-02-06",657000,"Efectivo",,"2026-02-06T13:40:19.546826+00:00"
794,272,"2026-02-06",743500,"Efectivo",,"2026-02-06T20:38:34.819878+00:00"
795,397,"2026-02-04",800000,"Efectivo",,"2026-02-06T20:54:48.68538+00:00"
796,397,"2026-02-06",1000000,"Transferencia","Davivienda ","2026-02-06T20:55:29.081371+00:00"
797,397,"2026-02-04",139000,"Efectivo","Protector","2026-02-06T20:55:57.518336+00:00"
798,399,"2026-02-06",80000,"Efectivo","Proyector","2026-02-06T20:56:53.42857+00:00"
799,420,"2026-02-06",1000000,"Efectivo","Davivienda","2026-02-06T20:57:56.918856+00:00"
800,398,"2026-02-06",215000,"Efectivo",,"2026-02-06T21:03:13.875847+00:00"
801,598,"2026-02-06",1980000,"Efectivo",,"2026-02-06T21:40:11.422205+00:00"
802,216,"2026-02-06",150000,"Efectivo",,"2026-02-06T22:23:57.126855+00:00"
803,601,"2026-02-07",384000,"Efectivo",,"2026-02-07T12:53:52.94254+00:00"
804,306,"2026-02-09",100000,"Efectivo",,"2026-02-09T20:07:33.560884+00:00"
805,381,"2026-01-01",200000,"Efectivo",,"2026-02-09T21:46:40.429606+00:00"
806,578,"2026-02-10",3537000,"Efectivo",,"2026-02-10T12:01:51.041925+00:00"
807,602,"2026-02-10",409999.97,"Efectivo",,"2026-02-10T12:02:33.200517+00:00"
808,613,"2026-02-11",156000,"Efectivo",,"2026-02-11T20:23:05.539025+00:00"
809,248,"2026-02-11",70000,"Efectivo",,"2026-02-11T20:39:19.596022+00:00"
810,356,"2026-02-11",230000,"Efectivo",,"2026-02-11T20:42:38.331494+00:00"
811,631,"2026-02-11",912000,"Efectivo",,"2026-02-11T20:48:54.73965+00:00"
812,389,"2026-02-03",500000,"Efectivo",,"2026-02-11T20:54:37.768845+00:00"
813,239,"2026-02-11",500000,"Efectivo",,"2026-02-11T21:52:59.215351+00:00"
814,191,"2026-02-11",424000,"Efectivo",,"2026-02-11T22:08:41.33384+00:00"
815,104,"2026-02-09",100000,"Efectivo",,"2026-02-11T22:13:30.296441+00:00"
816,104,"2026-02-11",100000,"Efectivo",,"2026-02-11T22:13:49.317615+00:00"
817,644,"2026-02-12",267500,"Efectivo",,"2026-02-12T13:22:58.915724+00:00"
818,245,"2026-02-01",400000,"Efectivo",,"2026-02-13T20:42:45.282485+00:00"
819,245,"2026-02-13",200000,"Efectivo",,"2026-02-13T20:43:11.066685+00:00"
820,252,"2026-02-13",250000,"Efectivo",,"2026-02-13T20:59:00.226186+00:00"
821,252,"2026-01-29",200000,"Efectivo",,"2026-02-13T20:59:33.092087+00:00"
822,188,"2026-02-13",180000,"Efectivo",,"2026-02-13T21:07:28.087647+00:00"
823,174,"2026-02-13",150000,"Transferencia",,"2026-02-13T21:23:11.588996+00:00"
824,174,"2026-02-13",150000,"Efectivo",,"2026-02-13T21:23:32.252279+00:00"
825,293,"2026-02-04",1000000,"Efectivo",,"2026-02-13T22:00:42.253403+00:00"
826,293,"2026-02-13",600000,"Efectivo",,"2026-02-13T22:00:59.776839+00:00"
827,413,"2026-02-03",100000,"Efectivo",,"2026-02-13T22:07:33.653824+00:00"
828,413,"2026-02-13",200000,"Efectivo",,"2026-02-13T22:07:52.072124+00:00"
829,175,"2026-02-13",400000,"Efectivo",,"2026-02-13T22:31:10.622315+00:00"
830,661,"2026-02-14",768000,"Efectivo",,"2026-02-14T20:11:22.638385+00:00"
831,332,"2026-02-13",600000,"Efectivo",,"2026-02-14T20:49:18.650908+00:00"
832,332,"2026-02-14",430000,"Efectivo",,"2026-02-14T20:49:54.851778+00:00"
833,438,"2026-02-14",200000,"Efectivo",,"2026-02-14T21:55:11.36834+00:00"
834,382,"2026-02-01",12000,"Efectivo",,"2026-02-14T22:27:48.397248+00:00"
835,382,"2026-02-06",70000,"Efectivo",,"2026-02-14T22:28:09.51041+00:00"
836,382,"2026-02-14",70000,"Efectivo",,"2026-02-14T22:28:25.038454+00:00"
837,267,"2026-02-14",288000,"Efectivo",,"2026-02-14T23:04:58.944125+00:00"
838,343,"2026-02-16",126000,"Efectivo",,"2026-02-16T20:21:33.328693+00:00"
839,470,"2026-02-16",200000,"Efectivo",,"2026-02-16T20:43:26.689826+00:00"
840,373,"2026-02-16",194000,"Efectivo",,"2026-02-16T21:32:44.559576+00:00"
841,413,"2026-02-16",100000,"Efectivo",,"2026-02-16T21:45:36.893517+00:00"
842,420,"2026-02-16",700000,"Efectivo",,"2026-02-16T21:57:30.837271+00:00"
843,228,"2026-02-16",250000,"Efectivo",,"2026-02-16T22:24:28.283961+00:00"
844,311,"2026-02-16",50000,"Efectivo",,"2026-02-16T22:25:14.808447+00:00"
845,344,"2026-02-16",120000,"Efectivo",,"2026-02-17T18:40:53.367234+00:00"
846,216,"2026-02-13",85000,"Efectivo",,"2026-02-17T21:30:57.928941+00:00"
847,216,"2026-02-17",40000,"Efectivo",,"2026-02-17T21:31:16.650268+00:00"
848,271,"2026-02-17",200000,"Efectivo",,"2026-02-17T21:32:42.942422+00:00"
849,408,"2026-02-17",672000,"Efectivo",,"2026-02-17T21:35:49.349528+00:00"
850,246,"2026-02-13",566000,"Efectivo",,"2026-02-17T22:35:36.327682+00:00"
851,246,"2026-02-17",300000,"Efectivo",,"2026-02-17T22:36:08.753214+00:00"
852,565,"2026-02-18",276000,"Efectivo",,"2026-02-18T12:48:45.145977+00:00"
853,511,"2026-02-18",2944000,"Efectivo",,"2026-02-18T12:49:26.243465+00:00"
855,629,"2026-02-18",175000,"Efectivo",,"2026-02-18T12:50:41.496765+00:00"
854,657,"2026-02-18",298000,"Efectivo",,"2026-02-18T12:50:01.591547+00:00"
856,646,"2026-02-18",239999.99,"Efectivo",,"2026-02-18T12:51:53.48702+00:00"
857,654,"2026-02-18",28000,"Efectivo",,"2026-02-18T12:53:13.938988+00:00"
858,679,"2026-02-18",7290000,"Efectivo",,"2026-02-18T12:54:25.022207+00:00"
859,684,"2026-02-18",24888000,"Efectivo",,"2026-02-18T14:05:22.147223+00:00"
860,275,"2026-02-01",1000000,"Efectivo",,"2026-02-18T17:46:27.159026+00:00"
861,275,"2026-02-02",1000000,"Efectivo",,"2026-02-18T17:46:44.086638+00:00"
862,275,"2026-02-06",1000000,"Efectivo",,"2026-02-18T17:47:04.527203+00:00"
863,275,"2026-02-15",1680000,"Efectivo",,"2026-02-18T17:47:38.784182+00:00"
864,306,"2026-02-19",118000,"Efectivo",,"2026-02-19T20:35:13.696446+00:00"
865,350,"2026-02-17",138000,"Efectivo",,"2026-02-19T21:20:26.860806+00:00"
866,350,"2026-02-11",464000,"Efectivo",,"2026-02-19T21:24:55.33433+00:00"
867,368,"2026-02-19",180000,"Efectivo",,"2026-02-19T21:26:45.949254+00:00"
868,413,"2026-02-19",100000,"Efectivo",,"2026-02-19T21:34:10.340707+00:00"
869,417,"2026-02-19",360000,"Efectivo",,"2026-02-19T21:39:32.466692+00:00"
870,376,"2025-12-18",468000,"Efectivo",,"2026-02-19T21:47:16.957695+00:00"
871,332,"2026-02-19",148000,"Efectivo",,"2026-02-19T21:50:26.94368+00:00"
872,330,"2026-02-06",440000,"Efectivo",,"2026-02-19T21:59:03.000257+00:00"
873,330,"2026-02-19",400000,"Efectivo",,"2026-02-19T22:00:07.849732+00:00"
874,293,"2026-02-19",400000,"Efectivo",,"2026-02-19T22:04:40.010132+00:00"
875,60,"2026-02-19",100000,"Efectivo",,"2026-02-19T22:08:47.392645+00:00"
876,160,"2026-02-19",400000,"Efectivo",,"2026-02-19T22:10:44.772067+00:00"
877,160,"2026-02-07",22000,"Efectivo",,"2026-02-19T22:11:15.677248+00:00"
878,700,"2026-02-19",5099994,"Efectivo",,"2026-02-19T22:40:21.767503+00:00"
879,702,"2026-02-19",2040000,"Efectivo",,"2026-02-19T22:54:39.535716+00:00"
880,697,"2026-02-20",266999.98,"Efectivo",,"2026-02-20T12:35:45.057054+00:00"
881,698,"2026-02-20",509999.98,"Efectivo",,"2026-02-20T12:36:24.061819+00:00"
882,699,"2026-02-20",15105000,"Efectivo",,"2026-02-20T12:37:08.793343+00:00"
883,693,"2026-02-20",102000,"Efectivo",,"2026-02-20T12:39:01.804267+00:00"
884,692,"2026-02-20",288500,"Efectivo",,"2026-02-20T12:39:51.28225+00:00"
885,687,"2026-02-20",1580000,"Efectivo",,"2026-02-20T12:40:39.882166+00:00"
886,689,"2026-02-20",2160000,"Efectivo",,"2026-02-20T12:41:41.008108+00:00"
887,704,"2026-02-20",306000,"Efectivo",,"2026-02-20T15:21:13.427545+00:00"
888,395,"2026-02-20",300000,"Efectivo",,"2026-02-20T21:06:13.386596+00:00"
889,695,"2026-02-21",828000,"Efectivo",,"2026-02-21T15:36:19.088809+00:00"
890,376,"2026-02-21",1728000,"Otro","Descontar  1728000 por devolución Colgate ","2026-02-21T20:15:41.268549+00:00"
891,252,"2026-02-21",519000,"Efectivo",,"2026-02-21T20:25:24.453293+00:00"
892,364,"2026-02-21",100000,"Efectivo",,"2026-02-21T20:54:22.615122+00:00"
893,382,"2026-02-21",50000,"Efectivo",,"2026-02-21T20:56:54.242638+00:00"
894,428,"2026-02-09",400000,"Efectivo",,"2026-02-21T21:01:13.243921+00:00"
895,428,"2026-02-21",224000,"Efectivo",,"2026-02-21T21:01:46.995877+00:00"
896,381,"2026-02-03",64000,"Efectivo",,"2026-02-21T21:38:04.955199+00:00"
897,470,"2026-02-21",300000,"Efectivo",,"2026-02-21T22:16:07.72368+00:00"
898,346,"2026-02-21",136000,"Efectivo",,"2026-02-21T22:23:16.756487+00:00"
899,311,"2026-02-21",166000,"Efectivo",,"2026-02-21T22:23:56.533619+00:00"
900,348,"2026-02-01",100000,"Efectivo",,"2026-02-21T22:44:27.87864+00:00"
901,348,"2026-02-21",80000,"Efectivo",,"2026-02-21T22:44:45.304563+00:00"
902,475,"2026-02-23",192000,"Efectivo",,"2026-02-23T12:11:27.720438+00:00"
903,480,"2026-02-23",1731000,"Efectivo",,"2026-02-23T12:12:40.885023+00:00"
904,480,"2026-02-23",600,"Efectivo",,"2026-02-23T12:15:39.625351+00:00"
905,718,"2026-02-23",56000,"Efectivo",,"2026-02-23T13:11:12.64981+00:00"
906,720,"2026-02-23",280000,"Efectivo",,"2026-02-23T13:11:45.375067+00:00"
907,669,"2026-02-23",7600000,"Efectivo",,"2026-02-23T13:12:33.641581+00:00"
908,536,"2026-02-23",7600000,"Efectivo",,"2026-02-23T13:13:01.386238+00:00"
